EC,annual_mean_temp,annual_prec,clay_b10,continent,elevation,elevation_stdDev,fapar,id,lat,lon,lower_depth,ph_b10,sand_b10,slope,soilWater_b10,texture_b10,upper_depth,year
3.3196079999999997,15107.167,134,13,Northern America,1866,9.899494936611665,9,19657,37.878574,-116.58343,30,83,62,2.7431366,17,9,22.730986,1960
2.16080875,14722.833,311,19,Northern America,1582,13.35368816672866,38,19925,42.31669,-105.10808,30,76,51,1.476872,21,7,25.648066,1960
3.1813725,15354.333,258,21,Northern America,1463,0,18,28229,32.579346,-107.5307,30,81,52,0.33327478,18,6,18.998623,1960
3.3754899501800537,15048.083,115,12,Northern America,1696,6.361535648147631,9,30041,37.348705,-116.6809,30,77,69,1.4782101,8,9,20.784363,1960
2.0833334922790527,15304.083,404,25,Northern America,861,0,50,8248,31.799856,-102.08702,30,79,51,0.47427112,18,6,28.337109,1961
2.9147060000000002,14966.25,210,17,Northern America,1667,3.7712361663282534,17,20078,37.911762,-114.333755,30,80,53,1.675893,17,9,20.85451,1961
1.8372550010681152,14864.917,373,18,Northern America,1493,6.0389681074379835,48,20594,39.743366,-103.24927,30,76,52,0.5308688,20,7,24.998566,1961
1.649019479751587,14729.083,1549,17,Northern America,3,1.4142135623730951,130,23623,30.563702,-88.567894,30,51,50,0.107713014,28,7,24.182909,1961
1.0578429698944092,15064.25,1813,24,Africa,382,0.4714045207910317,181,25454,-2.0483282,19.45955,30,47,66,0.030916361,26,6,23.674301,1961
1.61242092,14642.667,426,22,Northern America,274,5.120763831912406,76,29751,45.966408,-118.42408,30,68,36,0.81594414,27,7,22.277975,1961
1.107843041419983,14766.333,1517,20,Northern America,111,2.3570226039551585,140,21719,31.183113,-90.94529,30,49,28,0.5282428,22,8,27.752886,1962
1.9607845,14709.917,312,24,Northern America,1335,2.31474073955055,40,29495,43.865353,-104.79882,30,75,42,0.092749014,22,7,25.742825,1962
1.107843041419983,13928.25,586,12,Europe,180,5.492980930803744,139,9470,57.64127,35.04099,30,59,51,0.19297463,32,7,23.009815,1964
1.6049020290374756,14549.083,265,24,Northern America,209,8.013876853447538,51,16208,46.270817,-118.80882,30,71,31,0.9366992,26,7,26.084957,1964
1.4950979948043823,14893.083,491,23,Northern America,929,2.060804110104577,64,16942,38.99217,-100.881065,30,76,28,0.319233,24,7,20.35093,1964
2.1539215,14640,300,24,Northern America,1292,7.504731018113108,30,23122,42.18075,-121.406456,30,72,38,2.927134,25,7,28.766632,1964
2.021568536758423,15306.417,1431,24,Africa,609,0.9428090415820634,196,29665,-4.512668,24.834734,30,57,58,0.29411674,19,6,22.763052,1964
2.1926128300000003,15139.583,835,18,Africa,1085,71.90133843772159,135,29864,-17.457151,31.390684,30,58,72,8.180069,13,9,18.233166,1964
2.970587968826294,15543.083,187,11,Asia,134,6.128258770283412,21,22388,34.85063,43.195976,30,80,60,0.16289108,0,9,28.18328,1965
3.545098066329956,16053.417,138,33,Africa,410,0,8,29444,16.053637,35.17835,30,83,49,0.089236595,7,6,25.46071,1965
3.3068625000000003,14899.833,192,19,Northern America,1867,5.656854249492381,21,10664,38.33463,-114.03498,30,81,44,0.99744904,21,7,25.25789,1966
2.692157030105591,15157.333,144,13,Northern America,1513,0.9428090415820634,7,14891,37.538372,-115.584076,30,79,67,1.5165532,15,9,15.028636,1966
1.107843041419983,14229,998,15,Europe,732,23.098821518760552,146,25138,47.407566,13.727978,30,59,44,4.0280013,38,7,16.227169,1966
1.8568625450134277,15208.5,725,42,Northern America,1550,0,97,27505,20.213308,-102.67057,30,72,32,0.06589039,40,1,21.173544,1966
2.1078429222106934,14369.333,340,25,Northern America,2503,36.63870988078083,70,29602,38.155846,-107.89019,30,63,37,4.7805786,25,7,26.664984,1966
1.907842993736267,15902.75,60,21,Africa,426,5.377134947805983,2,29930,17.776817,35.26632,30,83,67,0.07191824,2,6,17.14208,1966
2.5909440999999998,14251.333,496,25,Europe,186,6.599663291074443,116,29945,51.687664,37.641384,30,70,34,0.25236,31,7,17.730131,1966
1.6647059917449951,14482.167,305,21,Northern America,2279,48.9603013788836,66,14740,38.383976,-108.48279,30,61,45,6.413158,23,7,26.690002,1967
2.1823530197143555,14490.167,350,22,Northern America,1277,0,48,22519,40.94775,-111.9811,30,65,40,0.28651437,32,7,29.63758,1967
1.1647059917449951,15219,1014,21,Africa,452,0,96,23036,10.69821,1.7364974,30,58,63,0.4575025,22,6,20.985994,1967
2.792156934738159,14570.75,383,22,Northern America,935,28.284271247461902,98,24711,47.809227,-114.63072,30,75,37,5.9646363,26,7,27.177208,1967
2.9117645,14567.667,200,18,Northern America,2083,6.128258770283412,29,25683,41.403,-110.387146,30,79,49,1.1512427,19,7,29.557428,1967
1.4725489999999999,14419.417,489,24,Europe,80,1.0540925533894598,95,27323,49.091187,34.66759,30,76,26,0.030916361,29,7,26.881918,1967
2.1931375,15098.167,188,18,Northern America,1281,5.3425845689564175,13,27998,41.474483,-117.99344,30,81,44,0.8954294,25,7,28.789228,1967
0.9784315228462219,14246.5,551,13,Europe,135,8.793937305515279,113,29499,51.30031,31.440197,30,62,56,0.45127615,27,9,22.792217,1967
1.600000023841858,14400.75,873,16,Oceania,648,20.591260281974,186,14378,-37.2672,148.60918,30,53,64,3.0008416,40,9,25.675741,1968
3.6049020290374756,14394,257,22,Northern America,2629,0,60,20473,39.363926,-114.268524,30,75,38,6.149219,25,7,20.235596,1968
2.9460785388946533,14821.583,242,21,Northern America,1889,14.613540144521982,37,25937,37.97324,-114.18914,30,76,49,1.2382579,23,7,25.75849,1968
1.7931374999999998,15039.5,888,32,Northern America,165,3.8873012632302,124,27368,31.090382,-97.44113,30,69,29,0.5402281,22,4,18.674969,1968
2.1039214999999998,14969.583,193,24,Northern America,1423,6.599663291074443,14,29753,39.14715,-109.20945,30,81,41,0.84640765,16,7,25.574137,1968
3.1343135,15404.333,85,26,Northern America,68,0.4714045207910317,4,29796,32.657207,-114.561714,30,79,42,0.17371316,22,7,22.118217,1968
1.8245099782943726,14309.833,276,24,Northern America,2532,0,77,29928,39.038166,-111.64024,30,60,34,13.042562,26,7,19.824995,1968
2.0019609928131104,15451.25,605,16,Africa,473,0.4714045207910317,60,17991,13.590006,-3.9018283,30,66,67,0.10030311,16,9,20.132195,1969
1.1833335161209106,14318.75,652,18,Europe,194,0,142,23823,51.254513,14.104949,30,60,25,2.0662065,31,8,23.799992,1969
2.600980520248413,15202.083,324,22,Northern America,1462,0,61,26219,32.02067,-110.11951,30,78,55,6.281309,17,6,26.968958,1969
3.005882501602173,15480.917,140,20,Northern America,337,12.256517540566824,6,29193,35.011974,-114.51042,30,79,54,2.003134,16,9,24.237041,1969
1.5813724994659424,15002,655,23,Africa,1698,5.656854249492381,79,29446,-27.827744,28.99289,30,68,63,1.10208,16,6,15.373915,1969
1.9186275005340576,14785.417,171,22,Northern America,1693,0,19,29788,39.179688,-111.00403,30,80,40,0.7982096,22,7,16.676563,1969
2.1088234999999997,14741.75,180,17,Northern America,1519,0.9428090415820634,29,29948,39.92786,-109.3098,30,82,48,0.8430133,17,7,25.822256,1969
1.6362744999999999,14670,415,23,Northern America,946,0.9428090415820634,58,29960,44.11863,-103.097855,30,76,33,0.6418488,25,7,17.826504,1969
2.6794118881225586,14428.083,429,23,Northern America,640,0,69,11110,46.69181,-101.35635,30,71,41,0.5931728,24,7,20.782566,1970
2.2215685,14518.5,382,24,Northern America,851,0.4714045207910317,62,14588,46.00265,-103.12629,30,70,48,0.22254491,20,7,21.351353,1970
1.5911765098571777,14437.667,367,24,Northern America,1654,3.2998316455372216,63,22322,43.982597,-111.46095,30,74,26,0.5057286,24,8,28.98521,1970
1.9088234901428223,14841.833,530,23,Northern America,853,0,73,22664,39.987247,-100.66767,30,73,30,0.37317902,24,7,25.683828,1970
2.2647060000000003,15459.833,363,32,Northern America,1551,0.4714045207910317,52,23687,24.666946,-103.247406,30,80,43,0.48101634,29,4,23.05763,1970
2.968627452850342,14539.167,256,27,Northern America,1039,15.129074290546956,37,24311,48.52311,-111.93324,30,78,31,1.3291652,24,7,25.937674,1970
3.2470589999999997,14761.417,306,23,Northern America,2011,0,45,28714,35.94336,-112.16457,30,74,45,0,22,7,21.687601,1970
1.872549057006836,14785.75,323,20,Northern America,1184,0,41,29418,43.28729,-104.38825,30,77,48,0.7598546,18,7,19.07387,1970
2.763725519180298,15245.083,646,30,Northern America,2142,13.115818364029316,84,29531,22.725487,-103.47417,30,63,47,2.1605406,33,6,20.652567,1970
3.8333334922790527,15553.917,449,16,Africa,1132,0,56,29963,-19.322504,16.44675,30,75,74,0.09009177,15,9,25.139181,1970
1.864706039428711,15448.5,582,35,Africa,804,0.9428090415820634,74,30058,-1.8764036,38.052975,30,68,48,0.7220885,20,3,20.666224,1970
2.7666665,14945.667,612,29,Northern America,2348,28.284271247461902,92,8474,22.876421,-103.828255,30,58,44,3.2352862,35,4,25.27505,1971
1.6617645025253296,15447.333,650,23,Northern America,305,0.4714045207910317,58,14924,12.293796,1.7235281,30,63,56,0.06328438,17,6,20.696917,1971
2.2254899999999997,14858.5,889,25,Northern America,2482,106.4215934646515,114,17616,24.573479,-105.73182,30,54,44,4.5142694,32,7,22.358538,1971
1.7882354999999999,14713.583,602,21,Northern America,697,5.185449728701348,80,19700,40.351475,-99.59811,30,72,37,0.8141964,23,7,23.902079,1971
1.4794119596481323,14636,277,24,Northern America,1500,11.785113019775793,39,23579,42.83543,-116.93926,30,73,36,2.4222877,26,7,20.9794,1971
2.8607845306396484,15199.5,689,31,Northern America,2123,0,88,25526,20.930222,-101.07961,30,62,45,1.3093408,25,6,17.26972,1971
2.7352941036224365,15607.917,372,21,Africa,340,2.4393887111210604,31,29632,13.115943,10.2503195,30,65,63,0.2306496,18,6,17.98101,1971
3.1901960372924805,15589.583,426,21,Africa,288,0,37,29687,12.446634,14.174949,30,83,61,0.50749534,29,6,22.035858,1971
2.0284315,15483.417,769,41,Africa,328,7.0710678118654755,66,29741,10.274668,15.987081,30,62,35,0.21868254,38,1,22.131762,1971
3.2941174507141113,15583.75,438,59,Africa,287,0.4714045207910317,42,29770,12.320508,13.892944,30,71,22,0.061832704,56,1,26.29229,1971
2.085294008255005,14791.833,252,25,Northern America,1585,0,20,19772,40.625694,-120.49519,30,76,40,0.20601335,31,7,17.826178,1972
1.8950979709625244,14788,254,23,Northern America,1925,0,50,20511,39.01338,-112.00367,30,78,40,3.8660858,22,7,23.098934,1972
1.5313725471496582,15227.917,396,27,Asia,531,17.441967269268172,39,23641,37.994305,68.66529,30,75,38,4.70718,23,7,27.023651,1972
1.7941174507141113,14670.75,1231,26,Northern America,3055,19.57385507429029,140,25730,19.098736,-99.200226,30,62,43,2.4303298,37,7,21.583797,1972
1.4343135356903076,14068.667,641,14,Northern America,427,6.579053930260657,116,26135,47.84108,-94.093956,30,57,53,0.5922886,23,9,15.823454,1972
2.6039214999999998,15055.083,355,24,Northern America,1645,0,56,30055,33.137703,-109.881874,30,76,49,2.777395,25,6,17.305954,1972
2.0019609928131104,15593.417,88,26,Northern America,365,26.637484032009397,5,7884,33.91657,-115.38961,30,81,59,3.1841924,10,6,19.209421,1973
1.7313724756240845,15108.5,860,40,Northern America,2020,0,113,13379,20.061829,-101.205475,30,60,35,1.5530918,41,4,16.021624,1973
1.6647059917449951,15220.333,473,21,Africa,1517,1.8856180831641267,60,20529,4.2105775,38.629543,30,62,58,0.58739036,21,6,16.824116,1973
1.649019479751587,15106.833,396,32,Northern America,77,0.9428090415820634,48,22975,37.2902,-120.31899,30,75,31,0.1699503,27,4,28.190556,1973
2.9460785388946533,14030.833,503,4,Northern America,2987,49.49747468305833,63,24309,37.654694,-119.36113,30,54,75,5.6290016,21,11,27.110245,1973
3.2725489999999997,14629.333,242,19,Northern America,2092,14.613540144521982,44,24755,38.207493,-113.92156,30,72,50,3.3835316,24,7,19.684399,1973
1.6058825254440308,15309,624,33,Northern America,410,0,63,25726,27.470764,-109.06303,30,72,44,1.9979547,30,6,22.546337,1973
3.3382355,15709.667,72,40,Northern America,91,0,-32768,29233,31.722054,-114.15218,30,81,46,0.8459554,3,3,29.923674,1973
2.2333335,14954.333,319,22,Asia,1075,0.4714045207910317,25,29951,38.314453,35.22563,30,78,42,0.061832704,16,7,15.870684,1973
3.425489902496338,15536.25,432,35,Africa,280,5.499719409228964,37,30021,12.340588,13.717809,30,70,36,0.34730086,52,4,19.906792,1973
2.3823530673980713,15167.583,736,20,Africa,68,1.8856180831641267,151,30062,-24.502983,34.439663,30,60,70,0.46496427,14,6,25.455076,1973
2.5509804999999997,15261.083,413,19,Africa,991,9.428090415820634,55,30076,-24.5955,25.700207,30,62,68,0.41464773,9,9,28.533068,1973
1.555882453918457,14320.583,686,23,Northern America,262,2.8284271247461903,102,24436,44.62323,-95.18522,30,66,37,2.309361,27,7,23.76148,1974
1.3009805,13803.917,391,8,Northern America,2448,0,77,24878,46.01212,-114.34698,30,55,59,18.03514,32,9,26.8372,1974
1.3774509999999998,14690.083,1839,23,Africa,3944,18.756398085302273,128,25305,7.8409877,39.382206,30,59,45,5.3379254,41,7,15.8047,1974
2.1098039150238037,15707,189,11,Africa,522,101.26203632161463,14,27074,13.618186,41.43446,30,81,70,4.3852572,1,9,18.55402,1974
3.1764704999999998,15379.667,439,7,Africa,990,0,69,29653,-20.562565,23.212004,30,63,91,0.07009713,18,12,22.503618,1974
1.8147059679031372,15934.75,317,38,Africa,584,0,26,29700,2.2048826,36.18812,30,79,44,2.8856905,35,4,16.294527,1974
1.6862745000000001,14958.833,1310,48,Africa,1654,15.084944665313014,157,29776,-0.4994447,37.089046,30,55,28,2.434476,35,1,25.956408,1974
1.5431375,14265.917,816,9,Northern America,258,6.128258770283412,113,29818,43.551353,-89.30479,30,63,62,0.81626225,18,9,21.133951,1974
1.649019479751587,14787.417,354,18,Northern America,1585,0,52,7989,41.697582,-104.55894,30,79,57,0.40403315,19,9,23.975283,1975
2.0843135,14940.25,1012,23,Europe,20,0,127,10049,40.77779,14.513374,30,70,40,0.8069736,31,7,26.584284,1975
1.0205880403518677,14530.583,611,22,Europe,163,5.754225500544023,136,11359,48.00948,16.942308,30,69,36,0.76230705,29,7,28.238262,1975
1.4401959999999998,14378.583,625,19,Northern America,804,11.61416759345623,104,11881,46.002014,-115.89958,30,60,30,2.1258142,31,8,24.920044,1975
1.1627449989318848,13980,699,15,Northern America,1726,4.714045207910317,118,23333,47.473385,-115.607544,30,53,42,7.217322,35,7,17.586061,1975
1.3490195274353027,14181.583,818,15,Northern America,457,0,137,25388,43.893818,-80.00228,30,62,47,0.30103546,25,7,27.961174,1975
1.0892155170440674,15024.083,1881,27,Africa,392,0,202,25924,-1.2859308,19.687008,30,45,62,0.18810244,31,6,16.907795,1975
2.8921570777893066,15495.167,341,37,Northern America,1538,2.3147407395952553,50,27029,27.664299,-104.48487,30,79,45,0.8747756,31,4,28.47337,1975
1.31093885,14208.5,687,17,Europe,29,0.4714045207910317,124,27734,54.66449,21.305927,30,61,57,0.37543583,31,9,22.759935,1975
2.0303919315338135,14434.75,318,21,Northern America,2316,70.23927359786371,79,27777,39.860935,-108.62276,30,71,43,15.66844,23,7,20.476046,1975
