X,Y,upper_depth,lower_depth,value_avg,dataset_id,region,continent,date
-113.9466629,39.9711113,89.0,109.0,1.1,US-NCSS,Northern America,Northern America,Unknown
-103.75372,26.74579534,83.0,120.0,4.2,MX-INEGI,Central America,Northern America,Unknown
29.316667,-3.366667,60.0,100.0,1.6,US-NCSS,Eastern Africa,Africa,Unknown
-100.6602783,43.9302788,55.0,67.0,4.1,US-NCSS,Northern America,Northern America,Unknown
-112.4682466,30.05670469,72.0,90.0,1.0,MX-INEGI,Central America,Northern America,Unknown
37.366667,-1.872778,45.0,70.0,0.1,WD-WISE,Eastern Africa,Africa,Unknown
-114.3155136,34.073658,38.0,66.0,11.5,US-NCSS,Northern America,Northern America,Unknown
-104.6154707,28.03513738,85.0,117.0,0.5,MX-INEGI,Central America,Northern America,Unknown
-111.875,42.0419426,53.0,84.0,0.6,US-NCSS,Northern America,Northern America,Unknown
-103.5199966,41.582222,74.0,104.0,0.6,US-NCSS,Northern America,Northern America,Unknown
-107.4639437,30.9655335,54.0,77.0,0.1,MX-INEGI,Central America,Northern America,Unknown
-101.75553,26.57470014,94.0,129.0,0.2,MX-INEGI,Central America,Northern America,Unknown
15.0,-15.0,65.0,110.0,0.1,WD-WISE,Middle Africa,Africa,Unknown
-110.7215761,28.21570723,90.0,125.0,0.1,MX-INEGI,Central America,Northern America,Unknown
-114.5702744,34.8638878,51.0,76.0,8.6,US-NCSS,Northern America,Northern America,Unknown
36.7333336,34.8499985,45.0,80.0,1.0,US-NCSS,Western Asia,Asia,Unknown
10.094444,6.516667,76.0,142.0,0.1,AF-AfSP,Middle Africa,Africa,Unknown
109.7333333,1.833333333,58.0,75.0,0.1,WD-WISE,South-Eastern Asia,Asia,Unknown
-104.0949478,34.2273178,74.0,92.0,10.9,US-NCSS,Northern America,Northern America,Unknown
137.0790701,-35.95497077,52.0,70.0,0.3,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
-103.0012003,25.56172048,74.0,105.0,2.0,MX-INEGI,Central America,Northern America,Unknown
-100.8688889,36.3194427,58.0,101.0,1.8,US-NCSS,Northern America,Northern America,Unknown
-115.6016388,45.7836113,47.0,74.0,0.1,US-NCSS,Northern America,Northern America,Unknown
-102.9422222,47.4794444,41.0,76.0,0.1,US-NCSS,Northern America,Northern America,Unknown
-95.2705214,18.61088979,63.0,92.0,0.0,MX-INEGI,Central America,Northern America,Unknown
-110.8327789,32.248333,63.0,100.0,1.3,US-NCSS,Northern America,Northern America,Unknown
-98.4322488,24.1517885,34.0,87.0,15.0,MX-INEGI,Central America,Northern America,Unknown
-101.1004004,25.97541753,66.0,89.0,0.3,MX-INEGI,Central America,Northern America,Unknown
-114.7491684,40.1736107,70.0,93.0,9.3,US-NCSS,Northern America,Northern America,Unknown
-95.0811081,35.1863899,36.0,68.0,0.6,US-NCSS,Northern America,Northern America,Unknown
140.839889,-37.34730325,50.0,70.0,0.5,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
145.4974238,-23.49686907,50.0,105.0,41.0,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
-112.0469437,33.1961098,81.0,130.0,15.1,US-NCSS,Northern America,Northern America,Unknown
-106.6840515,48.0157738,53.0,110.0,7.5,US-NCSS,Northern America,Northern America,Unknown
-99.2386039,46.1157604,60.0,75.0,1.8,US-NCSS,Northern America,Northern America,Unknown
-100.9378028,19.43267498,45.0,85.0,0.0,MX-INEGI,Central America,Northern America,Unknown
1.729444,13.106111,61.0,98.0,0.1,WD-WISE,Western Africa,Africa,Unknown
-102.9908066,42.0133095,65.0,82.0,0.4,US-NCSS,Northern America,Northern America,Unknown
-111.0789185,47.669632,71.0,135.0,16.4,WD-WISE,Northern America,Northern America,Unknown
-112.1205886,30.1641113,54.0,101.0,2.0,MX-INEGI,Central America,Northern America,Unknown
-96.1880734,40.1236309,56.0,91.0,0.3,US-NCSS,Northern America,Northern America,Unknown
137.3690133,-35.84458613,45.0,85.0,0.5,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
-108.2715759,45.5352058,58.0,66.0,0.8,WD-WISE,Northern America,Northern America,Unknown
-98.9567184,38.1027794,81.0,102.0,0.6,US-NCSS,Northern America,Northern America,Unknown
28.066667,-13.6,74.0,144.0,0.0,WD-WISE,Eastern Africa,Africa,Unknown
-100.328241,21.06641215,92.0,115.0,0.1,MX-INEGI,Central America,Northern America,Unknown
-96.97204285,15.80740344,68.0,102.0,1.0,MX-INEGI,Central America,Northern America,Unknown
139.107134,-34.63639405,70.0,150.0,0.1,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
140.8459378,-37.33765739,70.0,105.0,1.1,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
-108.1544242,25.12432537,75.0,112.0,2.8,MX-INEGI,Central America,Northern America,Unknown
-110.2666702,31.6583328,56.0,91.0,1.0,US-NCSS,Northern America,Northern America,Unknown
-97.2817993,30.5731869,30.0,74.0,0.6,US-NCSS,Northern America,Northern America,Unknown
-109.6932922,23.59464235,75.0,98.0,1.0,MX-INEGI,Central America,Northern America,Unknown
146.026755,-23.21674377,50.0,120.0,0.2,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
-97.3109436,30.4811325,33.0,75.0,1.1,US-NCSS,Northern America,Northern America,Unknown
-118.9872222,39.5037222,43.0,76.0,0.3,US-NCSS,Northern America,Northern America,Unknown
-116.9261093,34.4933319,69.0,114.0,3.9,US-NCSS,Northern America,Northern America,Unknown
-101.8666687,33.0522232,47.0,80.0,0.8,US-NCSS,Northern America,Northern America,Unknown
10.5194397,35.91833115,79.0,150.0,1.1,WD-WISE,Northern Africa,Africa,Unknown
-109.5024356,27.24317745,75.0,90.0,0.1,MX-INEGI,Central America,Northern America,Unknown
-97.3280556,48.2680556,60.0,90.0,4.8,US-NCSS,Northern America,Northern America,Unknown
13.957035,12.40784,70.0,85.0,1.5,AF-AfSP,Western Africa,Africa,Unknown
13.807809,12.33758,75.0,97.0,1.0,AF-AfSP,Western Africa,Africa,Unknown
-98.7486115,44.6958351,81.0,107.0,0.4,US-NCSS,Northern America,Northern America,Unknown
-98.69710283,20.21062226,60.0,80.0,0.8,MX-INEGI,Central America,Northern America,Unknown
35.43,3.05,90.0,120.0,0.0,KE-SOTER,Eastern Africa,Africa,Unknown
-90.47546714,19.88514986,78.0,100.0,1.3,MX-INEGI,Central America,Northern America,Unknown
48.216667,-18.95,90.0,130.0,0.0,WD-WISE,Eastern Africa,Africa,Unknown
-103.8157638,18.90175811,58.0,75.0,1.0,MX-INEGI,Central America,Northern America,Unknown
14.185603,12.299205,55.0,107.0,1.1,AF-AfSP,Western Africa,Africa,Unknown
34.25,51.83,69.0,110.0,0.0,EU-SOTER,Eastern Europe,Europe,Unknown
-110.3727798,34.9688873,76.0,120.0,5.8,US-NCSS,Northern America,Northern America,Unknown
-112.7205582,39.4180565,66.0,122.0,25.2,US-NCSS,Northern America,Northern America,Unknown
140.049979,-34.94721121,60.0,85.0,3.0,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
-98.0151711,47.9176733,90.0,105.0,0.3,US-NCSS,Northern America,Northern America,Unknown
-105.5908356,43.7133331,89.0,114.0,2.2,US-NCSS,Northern America,Northern America,Unknown
139.671714,-35.44768548,90.0,125.0,13.3,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
-104.4550018,42.1333351,71.0,84.0,0.8,US-NCSS,Northern America,Northern America,Unknown
-94.60697479,17.96778936,94.0,131.0,2.0,MX-INEGI,Central America,Northern America,Unknown
-100.8762324,21.1784092,86.0,125.0,1.4,MX-INEGI,Central America,Northern America,Unknown
-55.01666667,-32.16666667,69.0,89.0,0.1,WD-WISE,South America,South America,Unknown
-97.84769536,19.78926651,90.0,110.0,2.0,MX-INEGI,Central America,Northern America,Unknown
-100.186944,17.4460178,37.0,75.0,1.0,MX-INEGI,Central America,Northern America,Unknown
38.116667,-1.631111,80.0,120.0,0.0,AF-AfSP,Eastern Africa,Africa,Unknown
-97.59198557,21.03910956,80.0,130.0,0.0,MX-INEGI,Central America,Northern America,Unknown
-98.7386093,32.8272209,76.0,101.0,5.9,US-NCSS,Northern America,Northern America,Unknown
62.1632222,32.4265833,49.0,67.0,5.3,US-NCSS,Southern Asia,Asia,Unknown
30.44860077,-1.945000052,90.0,135.0,0.1,WD-WISE,Eastern Africa,Africa,Unknown
-99.45333433,16.75030411,50.0,75.0,0.0,MX-INEGI,Central America,Northern America,Unknown
10.5194397,35.91833115,67.0,79.0,0.9,WD-WISE,Northern Africa,Africa,Unknown
-101.5901089,27.48676561,70.0,110.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-111.5486145,32.9199982,91.0,127.0,1.5,US-NCSS,Northern America,Northern America,Unknown
-120.3333359,36.6319427,91.0,119.0,12.3,US-NCSS,Northern America,Northern America,Unknown
34.924838,-2.666766,65.0,110.0,8.1,AF-AfSP,Eastern Africa,Africa,Unknown
-88.7494431,42.9711113,66.0,95.0,1.1,US-NCSS,Northern America,Northern America,Unknown
-100.7467199,21.09620957,52.0,77.0,2.0,MX-INEGI,Central America,Northern America,Unknown
-111.8830566,39.1124992,46.0,66.0,18.3,US-NCSS,Northern America,Northern America,Unknown
140.5620653,-36.13250361,70.0,120.0,0.8,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
-105.6972198,34.7986107,68.0,95.0,2.2,US-NCSS,Northern America,Northern America,Unknown
-97.2522482,48.2512104,90.0,120.0,12.7,US-NCSS,Northern America,Northern America,Unknown
-100.6442057,23.7053992,48.0,69.0,2.0,MX-INEGI,Central America,Northern America,Unknown
-98.3490562,25.63236286,57.0,86.0,1.0,MX-INEGI,Central America,Northern America,Unknown
145.4048062,-22.89158943,25.0,70.0,5.1,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
-72.63333333,2.5,77.0,108.0,0.1,WD-WISE,South America,South America,Unknown
-111.1828308,37.7846947,78.0,98.0,6.0,US-NCSS,Northern America,Northern America,Unknown
-69.1666641,44.0380554,62.0,95.0,0.1,US-NCSS,Northern America,Northern America,Unknown
-106.7630844,32.6019173,89.0,131.0,1.8,US-NCSS,Northern America,Northern America,Unknown
29.78170013,-2.076944351,91.0,121.0,0.0,AF-AfSP,Eastern Africa,Africa,Unknown
-103.4775009,31.3852787,61.0,81.0,9.0,US-NCSS,Northern America,Northern America,Unknown
35.416667,-4.65,80.0,110.0,0.5,AF-AfSP,Eastern Africa,Africa,Unknown
-102.5970067,18.06446289,43.0,67.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-105.8012466,48.057724,71.0,114.0,0.7,WD-WISE,Northern America,Northern America,Unknown
42.928882,0.419998,75.0,125.0,3.5,AF-AfSP,Eastern Africa,Africa,Unknown
-111.1494446,42.0391655,76.0,97.0,5.2,US-NCSS,Northern America,Northern America,Unknown
-102.7019424,37.7677765,36.0,91.0,1.5,US-NCSS,Northern America,Northern America,Unknown
-104.7253219,22.28967313,55.0,85.0,0.0,MX-INEGI,Central America,Northern America,Unknown
-96.7877808,28.6802769,55.0,81.0,1.4,US-NCSS,Northern America,Northern America,Unknown
15.62080002,-17.60720062,80.0,120.0,1.3,NA-NAMSOTER,Southern Africa,Africa,Unknown
-117.8182068,41.6271057,61.0,112.0,0.2,US-NCSS,Northern America,Northern America,Unknown
-102.6530533,45.77996063,69.0,97.0,0.5,US-NCSS,Northern America,Northern America,Unknown
5.316667,13.816667,79.0,112.0,2.5,WD-WISE,Western Africa,Africa,Unknown
-103.5943395,20.34409307,80.0,108.0,14.1,MX-INEGI,Central America,Northern America,Unknown
-109.7269508,23.41534479,50.0,999.0,0.1,MX-INEGI,Central America,Northern America,Unknown
2.290278,13.237222,41.0,95.0,0.1,AF-AfSP,Western Africa,Africa,Unknown
34.37,-0.15,48.0,80.0,0.0,KE-SOTER,Eastern Africa,Africa,Unknown
140.5675472,-36.16844183,95.0,160.0,0.6,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
-104.6658325,47.6919441,89.0,125.0,9.8,US-NCSS,Northern America,Northern America,Unknown
-8.8500004,32.3499985,85.0,120.0,0.6,WD-WISE,Northern Africa,Africa,Unknown
-114.5833359,34.8788872,76.0,102.0,4.6,US-NCSS,Northern America,Northern America,Unknown
-109.7967065,26.96863739,90.0,110.0,30.0,MX-INEGI,Central America,Northern America,Unknown
-104.8081669,27.81141339,40.0,85.0,5.5,MX-INEGI,Central America,Northern America,Unknown
-99.1924167,38.5032778,66.0,121.0,0.5,US-NCSS,Northern America,Northern America,Unknown
-119.3036118,35.1944427,45.0,76.0,5.7,US-NCSS,Northern America,Northern America,Unknown
140.7527539,-37.85579346,58.0,64.0,0.6,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
-100.4338913,29.1466675,81.0,132.0,10.8,US-NCSS,Northern America,Northern America,Unknown
138.7329353,-35.19525783,40.0,70.0,0.1,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
-111.727777,25.04293927,37.0,68.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-102.0843048,35.1715546,73.0,102.0,0.6,US-NCSS,Northern America,Northern America,Unknown
-75.5318832,37.8460121,58.0,76.0,0.0,US-NCSS,Northern America,Northern America,Unknown
-104.2351387,21.08593848,58.0,96.0,0.0,MX-INEGI,Central America,Northern America,Unknown
37.805556,-0.444444,70.0,110.0,0.3,WD-WISE,Eastern Africa,Africa,Unknown
17.53610039,-17.47769928,74.0,90.0,1.6,NA-NAMSOTER,Southern Africa,Africa,Unknown
-97.7653364,38.0008781,78.0,101.0,1.4,US-NCSS,Northern America,Northern America,Unknown
-5.9141669,13.5194445,57.0,83.0,0.1,WD-WISE,Western Africa,Africa,Unknown
-97.309166,31.0049992,38.0,69.0,0.5,US-NCSS,Northern America,Northern America,Unknown
-112.0138855,32.461113,53.0,76.0,4.4,US-NCSS,Northern America,Northern America,Unknown
35.254025,-15.069037,75.0,100.0,4.8,AF-AfSP,Eastern Africa,Africa,Unknown
-107.9022903,38.4723282,51.0,84.0,10.6,US-NCSS,Northern America,Northern America,Unknown
-109.6175003,42.6508331,74.0,110.0,0.3,US-NCSS,Northern America,Northern America,Unknown
28.09805,-32.01944,50.0,100.0,2.7,SAF-SOTER,Southern Africa,Africa,Unknown
-86.08333333,12.1,60.0,66.0,0.1,LAC-SOTER,Central America,Northern America,Unknown
-109.8880539,32.0530548,51.0,71.0,10.3,US-NCSS,Northern America,Northern America,Unknown
-155.8683319,20.0902786,60.0,90.0,1.6,US-NCSS,Northern America,Northern America,Unknown
1.735556,13.112778,74.0,95.0,0.1,WD-WISE,Western Africa,Africa,Unknown
-116.4066391,47.6667786,43.0,92.0,0.1,US-NCSS,Northern America,Northern America,Unknown
-71.398056,44.8933334,58.0,84.0,0.1,WD-WISE,Northern America,Northern America,Unknown
138.0829287,-32.57949633,95.0,110.0,0.8,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
-96.56412334,18.04124663,36.0,66.0,1.0,MX-INEGI,Central America,Northern America,Unknown
1.838056,13.635833,76.0,101.0,0.0,AF-AfSP,Western Africa,Africa,Unknown
-114.8972702,39.31265259,81.0,122.0,17.9,US-NCSS,Northern America,Northern America,Unknown
-109.777571,26.90035812,42.0,71.0,8.0,MX-INEGI,Central America,Northern America,Unknown
-104.147963,25.30116525,64.0,100.0,2.8,MX-INEGI,Central America,Northern America,Unknown
81.75241089,27.9850502,30.0,120.0,0.2,NP-SOTER,Southern Asia,Asia,Unknown
-98.6798019,27.8834171,79.0,100.0,0.8,US-NCSS,Northern America,Northern America,Unknown
13.893525,12.298945,68.0,96.0,2.2,AF-AfSP,Western Africa,Africa,Unknown
138.2179463,-35.59463142,60.0,90.0,0.8,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
-110.3119125,46.5138512,37.0,85.0,0.7,US-NCSS,Northern America,Northern America,Unknown
-103.8063889,40.5216675,58.0,76.0,0.6,US-NCSS,Northern America,Northern America,Unknown
138.7147278,-34.00487374,75.0,100.0,6.2,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
83.56746674,27.8301506,50.0,100.0,0.8,NP-SOTER,Southern Asia,Asia,Unknown
37.866667,-1.872778,58.0,80.0,0.1,AF-AfSP,Eastern Africa,Africa,Unknown
-96.8599403,46.8219818,69.0,91.0,9.6,US-NCSS,Northern America,Northern America,Unknown
-119.8305588,38.9097214,61.0,107.0,0.1,US-NCSS,Northern America,Northern America,Unknown
-64.815834,17.7255554,61.0,92.0,0.8,US-NCSS,Caribbean,Northern America,Unknown
-97.3147508,48.2966968,90.0,120.0,12.8,US-NCSS,Northern America,Northern America,Unknown
39.829725,8.839731,60.0,120.0,13.0,AF-AfSP,Eastern Africa,Africa,Unknown
35.3,31.53333333,60.0,71.0,17.2,WD-WISE,Western Asia,Asia,Unknown
-6.666667,5.833333,78.0,150.0,0.1,WD-WISE,Western Africa,Africa,Unknown
-78.11666667,0.016666667,75.0,130.0,0.1,WD-WISE,South America,South America,Unknown
77.3,13.21666667,80.0,110.0,0.1,WD-WISE,Southern Asia,Asia,Unknown
-97.5105193,48.3526853,60.0,90.0,2.4,US-NCSS,Northern America,Northern America,Unknown
-110.0394046,23.26662574,73.0,106.0,2.0,MX-INEGI,Central America,Northern America,Unknown
-103.9891667,37.0353333,74.0,84.0,2.5,US-NCSS,Northern America,Northern America,Unknown
-98.4172211,45.4088898,89.0,101.0,0.5,US-NCSS,Northern America,Northern America,Unknown
138.5275177,-33.90883937,72.0,105.0,1.0,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
-97.9833298,27.6966667,94.0,135.0,2.7,US-NCSS,Northern America,Northern America,Unknown
36.633333,-1.216667,35.0,80.0,0.1,WD-WISE,Eastern Africa,Africa,Unknown
35.051667,-4.443056,40.0,80.0,0.1,WD-WISE,Eastern Africa,Africa,Unknown
138.6155356,-33.91282974,65.0,70.0,1.2,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
-79.36666667,22.05,53.0,80.0,0.1,WD-WISE,Caribbean,Northern America,Unknown
-104.8763497,27.31144174,77.0,125.0,1.0,MX-INEGI,Central America,Northern America,Unknown
140.2481671,-34.89043806,25.0,70.0,0.2,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
-99.7699738,34.5065842,84.0,107.0,9.3,US-NCSS,Northern America,Northern America,Unknown
-111.7636159,26.7022103,57.0,85.0,0.1,MX-INEGI,Central America,Northern America,Unknown
133.1825875,-31.9334439,55.0,80.0,22.8,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
139.375134,-34.68263849,65.0,100.0,8.2,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
40.2166672,35.3666649,70.0,120.0,9.7,WD-WISE,Western Asia,Asia,Unknown
-108.6955566,43.2999992,76.0,122.0,15.7,US-NCSS,Northern America,Northern America,Unknown
-99.6463419,27.48837219,59.0,70.0,12.5,MX-INEGI,Central America,Northern America,Unknown
-112.6311111,33.810276,69.0,94.0,0.9,US-NCSS,Northern America,Northern America,Unknown
-92.51744432,16.8503954,60.0,88.0,0.0,MX-INEGI,Central America,Northern America,Unknown
-114.5872192,34.9336128,61.0,114.0,7.6,US-NCSS,Northern America,Northern America,Unknown
-105.4815792,28.21901113,93.0,125.0,1.2,MX-INEGI,Central America,Northern America,Unknown
-17.00678,14.91061,35.0,65.0,0.2,SN&GM-SOTER,Western Africa,Africa,Unknown
37.366667,-1.872778,40.0,70.0,0.0,WD-WISE,Eastern Africa,Africa,Unknown
-60.82222222,-34.22638889,82.0,104.0,0.1,WD-WISE,South America,South America,Unknown
-98.2722244,28.0316944,44.0,76.0,0.4,US-NCSS,Northern America,Northern America,Unknown
-87.72877176,18.64645132,82.0,95.0,1.9,MX-INEGI,Central America,Northern America,Unknown
140.927713,-36.87883753,90.0,150.0,0.3,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
-121.8033371,38.251667,81.0,99.0,5.4,US-NCSS,Northern America,Northern America,Unknown
29.991667,-29.133333,79.0,117.0,0.0,AF-AfSP,Southern Africa,Africa,Unknown
138.8260497,-34.41352334,95.0,150.0,2.0,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
34.03,0.12,80.0,120.0,3.5,KE-SOTER,Eastern Africa,Africa,Unknown
-96.285553,32.5116653,76.0,102.0,5.4,US-NCSS,Northern America,Northern America,Unknown
-88.3638916,38.7816658,75.0,150.0,0.6,US-NCSS,Northern America,Northern America,Unknown
-110.7734274,23.96954583,50.0,65.0,0.6,MX-INEGI,Central America,Northern America,Unknown
-98.1313889,48.9913889,76.0,104.0,0.6,US-NCSS,Northern America,Northern America,Unknown
-103.7080536,29.7644444,46.0,71.0,1.8,US-NCSS,Northern America,Northern America,Unknown
-120.0473577,36.2832856,64.0,84.0,1.2,US-NCSS,Northern America,Northern America,Unknown
-118.0226212,38.7657585,53.0,76.0,11.1,US-NCSS,Northern America,Northern America,Unknown
128.82719,-15.505544,40.0,110.0,1.0,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
146.0441503,-23.94876074,10.0,80.0,0.2,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
-96.9086111,39.1894444,38.0,71.0,0.1,WD-WISE,Northern America,Northern America,Unknown
-110.4875031,39.1844444,48.0,86.0,2.4,US-NCSS,Northern America,Northern America,Unknown
-108.9241638,37.3549995,66.0,79.0,7.8,US-NCSS,Northern America,Northern America,Unknown
133.2022513,-32.11817911,50.0,80.0,1.2,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
22.71972222,58.95,50.0,80.0,0.0,EU-SOTER,Northern Europe,Europe,Unknown
-93.2741699,43.5586128,88.0,110.0,0.2,US-NCSS,Northern America,Northern America,Unknown
3.491944,12.174722,89.0,130.0,0.0,AF-AfSP,Western Africa,Africa,Unknown
-105.8541195,30.54466629,52.0,91.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-85.6916656,32.2083321,48.0,81.0,0.0,WD-WISE,Northern America,Northern America,Unknown
137.7228169,-35.79923131,72.0,96.0,4.9,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
-75.5001221,37.9247284,76.0,102.0,0.0,US-NCSS,Northern America,Northern America,Unknown
-109.4791641,31.7161102,69.0,152.0,1.2,US-NCSS,Northern America,Northern America,Unknown
-102.1241771,17.96569126,83.0,100.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-118.4933333,40.1436111,79.0,122.0,9.6,US-NCSS,Northern America,Northern America,Unknown
-114.605278,34.8788872,51.0,76.0,5.2,US-NCSS,Northern America,Northern America,Unknown
-112.0139389,46.6429558,79.0,152.0,1.1,US-NCSS,Northern America,Northern America,Unknown
-107.6840464,26.78675575,58.0,91.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-98.8833333,41.0916667,81.0,152.0,0.4,US-NCSS,Northern America,Northern America,Unknown
24.6,57.09972222,70.0,140.0,0.0,EU-SOTER,Northern Europe,Europe,Unknown
29.316667,-3.366667,60.0,100.0,1.6,WD-WISE,Eastern Africa,Africa,Unknown
-102.2611402,19.57285772,62.0,100.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-102.2965552,26.36928235,56.0,90.0,2.0,MX-INEGI,Central America,Northern America,Unknown
113.707653,-24.844862,30.0,80.0,51.0,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
-94.8290176,31.9584312,91.0,107.0,0.8,US-NCSS,Northern America,Northern America,Unknown
-111.926684,31.57188533,27.0,67.0,1.0,MX-INEGI,Central America,Northern America,Unknown
31.45,-8.95,46.0,77.0,0.0,WD-WISE,Eastern Africa,Africa,Unknown
-92.3640671,43.3866653,71.0,94.0,0.3,US-NCSS,Northern America,Northern America,Unknown
16.633333,-23.225,60.0,75.0,0.0,WD-WISE,Southern Africa,Africa,Unknown
1.865556,13.616111,76.0,100.0,1.0,WD-WISE,Western Africa,Africa,Unknown
145.2668148,-21.45706954,75.0,200.0,2.2,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
-107.2580566,41.8175011,61.0,87.0,1.1,US-NCSS,Northern America,Northern America,Unknown
39.644167,-3.779167,55.0,105.0,0.1,WD-WISE,Eastern Africa,Africa,Unknown
-106.9952106,25.11523777,73.0,97.0,0.0,MX-INEGI,Central America,Northern America,Unknown
44.4086113,1.6730556,81.0,118.0,1.2,WD-WISE,Eastern Africa,Africa,Unknown
36.60548019,-0.476543993,80.0,100.0,0.1,AF-AfSP,Eastern Africa,Africa,Unknown
-111.6036088,24.88544822,83.0,120.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-97.3524118,48.5347588,60.0,90.0,4.6,US-NCSS,Northern America,Northern America,Unknown
-97.6866667,46.6286111,79.0,109.0,0.2,US-NCSS,Northern America,Northern America,Unknown
-98.56547099,19.45109824,49.0,90.0,1.0,MX-INEGI,Central America,Northern America,Unknown
14.007471,12.240623,33.0,80.0,5.6,AF-AfSP,Western Africa,Africa,Unknown
-105.425358,22.68270181,90.0,130.0,0.0,MX-INEGI,Central America,Northern America,Unknown
-99.90475395,27.06792918,82.0,102.0,0.3,MX-INEGI,Central America,Northern America,Unknown
34.13,-0.15,31.0,73.0,0.1,KE-SOTER,Eastern Africa,Africa,Unknown
-95.9492188,29.4488888,35.0,68.0,1.4,US-NCSS,Northern America,Northern America,Unknown
-108.8495203,27.19747505,58.0,80.0,0.0,MX-INEGI,Central America,Northern America,Unknown
4.393055556,49.92916667,78.0,116.0,0.1,WD-WISE,Western Europe,Europe,Unknown
28.94583,-23.18,80.0,100.0,0.3,ZA-SOTER,Southern Africa,Africa,Unknown
-109.6816635,48.3608322,74.0,109.0,0.7,US-NCSS,Northern America,Northern America,Unknown
-110.3681571,30.84006142,36.0,100.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-111.8050417,29.23097997,55.0,77.0,0.2,MX-INEGI,Central America,Northern America,Unknown
-89.1786118,44.0544434,82.0,152.0,0.1,US-NCSS,Northern America,Northern America,Unknown
-103.8186119,26.79745628,31.0,87.0,2.0,MX-INEGI,Central America,Northern America,Unknown
101.85,25.66666667,46.0,119.0,0.3,WD-WISE,Eastern Asia,Asia,Unknown
35.15,-4.691667,20.0,90.0,0.6,WD-WISE,Eastern Africa,Africa,Unknown
38.366667,-1.872778,60.0,97.0,0.1,WD-WISE,Eastern Africa,Africa,Unknown
-7.983333,12.666667,30.0,74.0,0.0,WD-WISE,Western Africa,Africa,Unknown
-120.95075,37.0402222,64.0,81.0,1.1,US-NCSS,Northern America,Northern America,Unknown
-97.96205902,46.23636627,91.0,122.0,0.7,US-NCSS,Northern America,Northern America,Unknown
-118.4533333,40.1713889,63.0,79.0,1.1,US-NCSS,Northern America,Northern America,Unknown
-88.59369379,18.51748791,57.0,99.0,0.7,MX-INEGI,Central America,Northern America,Unknown
-98.4338226,28.5085564,49.0,68.0,0.6,US-NCSS,Northern America,Northern America,Unknown
-97.76457468,25.88338983,86.0,104.0,0.2,MX-INEGI,Central America,Northern America,Unknown
-111.7494822,25.16137367,52.0,75.0,2.4,MX-INEGI,Central America,Northern America,Unknown
-116.3611908,46.8119431,72.0,131.0,0.1,US-NCSS,Northern America,Northern America,Unknown
139.7884105,-34.93631776,59.0,83.0,0.3,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
-98.02569842,24.79619684,25.0,70.0,2.1,MX-INEGI,Central America,Northern America,Unknown
-13.183333,8.92,20.0,80.0,0.1,AF-AfSP,Western Africa,Africa,Unknown
-79.76666667,-1.133333333,55.0,77.0,0.1,WD-WISE,South America,South America,Unknown
-97.48333936,25.69940161,82.0,112.0,7.7,MX-INEGI,Central America,Northern America,Unknown
-116.7365265,43.22987747,42.0,66.0,0.9,US-NCSS,Northern America,Northern America,Unknown
-101.7018624,21.02547962,70.0,105.0,2.0,MX-INEGI,Central America,Northern America,Unknown
-104.1003101,27.00200263,75.0,125.0,1.0,MX-INEGI,Central America,Northern America,Unknown
